,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
114,0.4,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1899}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1895}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1901}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1903}, {'id': 4, 'like': 1, 'front': 0, 'utility': 149}, {'id': 5, 'like': 1, 'front': 0, 'utility': 152}, {'id': 6, 'like': 1, 'front': 0, 'utility': 145}, {'id': 7, 'like': 1, 'front': 0, 'utility': 151}]",598,8195,1899,1895,1901,1903,149,152,145,151
160,0.6000000000000001,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1146}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1150}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1150}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1152}, {'id': 4, 'like': 0, 'front': 0, 'utility': 896}, {'id': 5, 'like': 0, 'front': 0, 'utility': 899}, {'id': 6, 'like': 0, 'front': 0, 'utility': 904}, {'id': 7, 'like': 0, 'front': 0, 'utility': 899}]",598,8196,1146,1150,1150,1152,896,899,904,899
191,0.4,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1104}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1095}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1101}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1901}, {'id': 4, 'like': 1, 'front': 0, 'utility': 146}, {'id': 5, 'like': 1, 'front': 0, 'utility': 151}, {'id': 6, 'like': 0, 'front': 0, 'utility': 846}, {'id': 7, 'like': 0, 'front': 0, 'utility': 851}]",597,7195,1104,1095,1101,1901,146,151,846,851
68,0.2,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1954}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1947}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1947}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1951}, {'id': 4, 'like': 1, 'front': 0, 'utility': 194}, {'id': 5, 'like': 1, 'front': 0, 'utility': 202}, {'id': 6, 'like': 1, 'front': 0, 'utility': 198}, {'id': 7, 'like': 0, 'front': 0, 'utility': 796}]",594,9189,1954,1947,1947,1951,194,202,198,796
310,0.2,6,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1051}, {'id': 4, 'like': 1, 'front': 0, 'utility': 199}, {'id': 5, 'like': 1, 'front': 0, 'utility': 198}, {'id': 6, 'like': 0, 'front': 0, 'utility': 799}, {'id': 7, 'like': 0, 'front': 0, 'utility': 795}]",594,6188,1049,1049,1048,1051,199,198,799,795
228,0.799999999999999,2,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1193}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1202}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1794}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1799}, {'id': 4, 'like': 1, 'front': 0, 'utility': 48}, {'id': 5, 'like': 1, 'front': 0, 'utility': 49}, {'id': 6, 'like': 1, 'front': 0, 'utility': 52}, {'id': 7, 'like': 1, 'front': 0, 'utility': 49}]",593,6186,1193,1202,1794,1799,48,49,52,49
266,0.2,6,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1047}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 4, 'like': 1, 'front': 0, 'utility': 196}, {'id': 5, 'like': 1, 'front': 0, 'utility': 201}, {'id': 6, 'like': 0, 'front': 0, 'utility': 798}, {'id': 7, 'like': 0, 'front': 0, 'utility': 793}]",591,6181,1049,1047,1048,1049,196,201,798,793
190,0.30000000000000004,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1074}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1080}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1920}, {'id': 4, 'like': 1, 'front': 0, 'utility': 172}, {'id': 5, 'like': 1, 'front': 0, 'utility': 175}, {'id': 6, 'like': 0, 'front': 0, 'utility': 822}, {'id': 7, 'like': 0, 'front': 0, 'utility': 833}]",575,7150,1074,1074,1080,1920,172,175,822,833
183,0.7000000000000001,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1172}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1177}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1822}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1828}, {'id': 4, 'like': 1, 'front': 0, 'utility': 75}, {'id': 5, 'like': 1, 'front': 0, 'utility': 76}, {'id': 6, 'like': 1, 'front': 0, 'utility': 73}, {'id': 7, 'like': 0, 'front': 0, 'utility': 922}]",573,7145,1172,1177,1822,1828,75,76,73,922
298,0.1,5,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1029}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 4, 'like': 1, 'front': 0, 'utility': 228}, {'id': 5, 'like': 1, 'front': 0, 'utility': 224}, {'id': 6, 'like': 0, 'front': 0, 'utility': 776}, {'id': 7, 'like': 0, 'front': 0, 'utility': 783}]",559,6117,1029,1025,1027,1025,228,224,776,783
229,0.899999999999999,2,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1234}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1225}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1781}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 4, 'like': 1, 'front': 0, 'utility': 24}, {'id': 5, 'like': 1, 'front': 0, 'utility': 25}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 1, 'front': 0, 'utility': 26}]",558,6115,1234,1225,1781,1776,24,25,24,26
265,0.1,6,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1028}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 4, 'like': 1, 'front': 0, 'utility': 233}, {'id': 5, 'like': 1, 'front': 0, 'utility': 224}, {'id': 6, 'like': 0, 'front': 0, 'utility': 777}, {'id': 7, 'like': 0, 'front': 0, 'utility': 780}]",557,6115,1027,1028,1023,1023,233,224,777,780
202,0.4,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1107}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1096}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1097}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1102}, {'id': 4, 'like': 1, 'front': 0, 'utility': 153}, {'id': 5, 'like': 0, 'front': 0, 'utility': 849}, {'id': 6, 'like': 0, 'front': 0, 'utility': 856}, {'id': 7, 'like': 0, 'front': 0, 'utility': 849}]",554,7109,1107,1096,1097,1102,153,849,856,849
125,0.4,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1105}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1898}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1906}, {'id': 4, 'like': 1, 'front': 0, 'utility': 150}, {'id': 5, 'like': 1, 'front': 0, 'utility': 153}, {'id': 6, 'like': 1, 'front': 0, 'utility': 146}, {'id': 7, 'like': 0, 'front': 0, 'utility': 850}]",554,8108,1105,1898,1900,1906,150,153,146,850
171,0.6000000000000001,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1154}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1856}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1849}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1849}, {'id': 4, 'like': 1, 'front': 0, 'utility': 101}, {'id': 5, 'like': 1, 'front': 0, 'utility': 99}, {'id': 6, 'like': 1, 'front': 0, 'utility': 99}, {'id': 7, 'like': 1, 'front': 0, 'utility': 101}]",553,7108,1154,1856,1849,1849,101,99,99,101
184,0.799999999999999,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1204}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1196}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1800}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1802}, {'id': 4, 'like': 1, 'front': 0, 'utility': 47}, {'id': 5, 'like': 1, 'front': 0, 'utility': 52}, {'id': 6, 'like': 1, 'front': 0, 'utility': 52}, {'id': 7, 'like': 0, 'front': 0, 'utility': 949}]",551,7102,1204,1196,1800,1802,47,52,52,949
189,0.2,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1052}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1048}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1953}, {'id': 4, 'like': 1, 'front': 0, 'utility': 202}, {'id': 5, 'like': 1, 'front': 0, 'utility': 199}, {'id': 6, 'like': 0, 'front': 0, 'utility': 800}, {'id': 7, 'like': 0, 'front': 0, 'utility': 798}]",550,7101,1052,1048,1049,1953,202,199,800,798
243,0.1,4,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1026}, {'id': 4, 'like': 1, 'front': 0, 'utility': 224}, {'id': 5, 'like': 1, 'front': 0, 'utility': 226}, {'id': 6, 'like': 0, 'front': 0, 'utility': 773}, {'id': 7, 'like': 0, 'front': 0, 'utility': 777}]",550,6100,1025,1023,1026,1026,224,226,773,777
257,0.4,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1098}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1098}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1106}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1097}, {'id': 4, 'like': 1, 'front': 0, 'utility': 148}, {'id': 5, 'like': 0, 'front': 0, 'utility': 848}, {'id': 6, 'like': 0, 'front': 0, 'utility': 850}, {'id': 7, 'like': 0, 'front': 0, 'utility': 849}]",548,7094,1098,1098,1106,1097,148,848,850,849
309,0.1,6,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1023}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1024}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 4, 'like': 1, 'front': 0, 'utility': 218}, {'id': 5, 'like': 1, 'front': 0, 'utility': 230}, {'id': 6, 'like': 0, 'front': 0, 'utility': 771}, {'id': 7, 'like': 0, 'front': 0, 'utility': 776}]",547,6094,1023,1024,1027,1025,218,230,771,776
149,0.6000000000000001,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1148}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1152}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1151}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 4, 'like': 1, 'front': 0, 'utility': 95}, {'id': 5, 'like': 0, 'front': 0, 'utility': 895}, {'id': 6, 'like': 0, 'front': 0, 'utility': 901}, {'id': 7, 'like': 0, 'front': 0, 'utility': 898}]",546,8092,1148,1152,1151,1852,95,895,901,898
213,0.4,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1098}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1101}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1096}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1100}, {'id': 4, 'like': 1, 'front': 0, 'utility': 147}, {'id': 5, 'like': 0, 'front': 0, 'utility': 850}, {'id': 6, 'like': 0, 'front': 0, 'utility': 848}, {'id': 7, 'like': 0, 'front': 0, 'utility': 844}]",542,7084,1098,1101,1096,1100,147,850,848,844
188,0.1,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1027}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1028}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1025}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1977}, {'id': 4, 'like': 1, 'front': 0, 'utility': 231}, {'id': 5, 'like': 1, 'front': 0, 'utility': 231}, {'id': 6, 'like': 0, 'front': 0, 'utility': 781}, {'id': 7, 'like': 0, 'front': 0, 'utility': 784}]",541,7084,1027,1028,1025,1977,231,231,781,784
69,0.30000000000000004,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1927}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1923}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1927}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1928}, {'id': 4, 'like': 1, 'front': 0, 'utility': 183}, {'id': 5, 'like': 1, 'front': 0, 'utility': 171}, {'id': 6, 'like': 1, 'front': 0, 'utility': 174}, {'id': 7, 'like': 0, 'front': 0, 'utility': 823}]",528,9056,1927,1923,1927,1928,183,171,174,823
185,0.899999999999999,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1230}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1221}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1767}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1781}, {'id': 4, 'like': 1, 'front': 0, 'utility': 24}, {'id': 5, 'like': 1, 'front': 0, 'utility': 25}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",523,7047,1230,1221,1767,1781,24,25,24,975
106,0.7000000000000001,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1172}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1171}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1178}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1818}, {'id': 4, 'like': 0, 'front': 0, 'utility': 924}, {'id': 5, 'like': 0, 'front': 0, 'utility': 927}, {'id': 6, 'like': 0, 'front': 0, 'utility': 922}, {'id': 7, 'like': 0, 'front': 0, 'utility': 929}]",521,9041,1172,1171,1178,1818,924,927,922,929
230,0.9999999999999991,2,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1256}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1257}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1755}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1758}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 1, 'front': 0, 'utility': 0}]",512,6026,1256,1257,1755,1758,0,0,0,0
139,0.7000000000000001,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1177}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1176}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1832}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1825}, {'id': 4, 'like': 1, 'front': 0, 'utility': 81}, {'id': 5, 'like': 1, 'front': 0, 'utility': 76}, {'id': 6, 'like': 0, 'front': 0, 'utility': 927}, {'id': 7, 'like': 0, 'front': 0, 'utility': 925}]",509,8019,1177,1176,1832,1825,81,76,927,925
141,0.899999999999999,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1221}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1232}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1776}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1780}, {'id': 4, 'like': 1, 'front': 0, 'utility': 25}, {'id': 5, 'like': 1, 'front': 0, 'utility': 28}, {'id': 6, 'like': 0, 'front': 0, 'utility': 976}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",506,8013,1221,1232,1776,1780,25,28,976,975
159,0.5,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1125}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1125}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1129}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1128}, {'id': 4, 'like': 0, 'front': 0, 'utility': 875}, {'id': 5, 'like': 0, 'front': 0, 'utility': 880}, {'id': 6, 'like': 0, 'front': 0, 'utility': 874}, {'id': 7, 'like': 0, 'front': 0, 'utility': 878}]",506,8014,1125,1125,1129,1128,875,880,874,878
148,0.5,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1121}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1128}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1130}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1878}, {'id': 4, 'like': 1, 'front': 0, 'utility': 128}, {'id': 5, 'like': 0, 'front': 0, 'utility': 875}, {'id': 6, 'like': 0, 'front': 0, 'utility': 877}, {'id': 7, 'like': 0, 'front': 0, 'utility': 876}]",506,8013,1121,1128,1130,1878,128,875,877,876
77,0.0,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 248}, {'id': 5, 'like': 1, 'front': 0, 'utility': 258}, {'id': 6, 'like': 0, 'front': 0, 'utility': 754}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",506,9012,1000,2000,2000,2000,248,258,754,752
140,0.799999999999999,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1205}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1201}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1807}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1796}, {'id': 4, 'like': 1, 'front': 0, 'utility': 50}, {'id': 5, 'like': 1, 'front': 0, 'utility': 49}, {'id': 6, 'like': 0, 'front': 0, 'utility': 952}, {'id': 7, 'like': 0, 'front': 0, 'utility': 949}]",505,8009,1205,1201,1807,1796,50,49,952,949
138,0.6000000000000001,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1144}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1152}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1852}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1854}, {'id': 4, 'like': 1, 'front': 0, 'utility': 102}, {'id': 5, 'like': 1, 'front': 0, 'utility': 106}, {'id': 6, 'like': 0, 'front': 0, 'utility': 900}, {'id': 7, 'like': 0, 'front': 0, 'utility': 899}]",505,8009,1144,1152,1852,1854,102,106,900,899
242,0.0,4,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 247}, {'id': 5, 'like': 1, 'front': 0, 'utility': 258}, {'id': 6, 'like': 0, 'front': 0, 'utility': 752}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",505,6009,1000,1000,1000,1000,247,258,752,752
132,0.0,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 256}, {'id': 5, 'like': 1, 'front': 0, 'utility': 248}, {'id': 6, 'like': 0, 'front': 0, 'utility': 753}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",504,8009,1000,1000,2000,2000,256,248,753,752
142,0.9999999999999991,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1252}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1252}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1749}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1755}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",503,8008,1252,1252,1749,1755,0,0,1000,1000
33,0.0,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 252}, {'id': 5, 'like': 1, 'front': 0, 'utility': 250}, {'id': 6, 'like': 0, 'front': 0, 'utility': 759}, {'id': 7, 'like': 0, 'front': 0, 'utility': 742}]",502,10003,2000,2000,2000,2000,252,250,759,742
65,0.9999999999999991,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1249}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1253}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1750}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1752}, {'id': 4, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",502,10004,1249,1253,1750,1752,1000,1000,1000,1000
186,0.9999999999999991,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1246}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1256}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1754}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1747}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",502,7003,1246,1256,1754,1747,0,0,0,1000
134,0.2,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1050}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1049}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1953}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1947}, {'id': 4, 'like': 1, 'front': 0, 'utility': 201}, {'id': 5, 'like': 1, 'front': 0, 'utility': 203}, {'id': 6, 'like': 0, 'front': 0, 'utility': 807}, {'id': 7, 'like': 0, 'front': 0, 'utility': 795}]",502,8005,1050,1049,1953,1947,201,203,807,795
308,0.0,6,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 253}, {'id': 5, 'like': 1, 'front': 0, 'utility': 247}, {'id': 6, 'like': 0, 'front': 0, 'utility': 751}, {'id': 7, 'like': 0, 'front': 0, 'utility': 748}]",500,5999,1000,1000,1000,1000,253,247,751,748
264,0.0,6,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 251}, {'id': 5, 'like': 1, 'front': 0, 'utility': 249}, {'id': 6, 'like': 0, 'front': 0, 'utility': 756}, {'id': 7, 'like': 0, 'front': 0, 'utility': 745}]",500,6001,1000,1000,1000,1000,251,249,756,745
297,0.0,5,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 247}, {'id': 5, 'like': 1, 'front': 0, 'utility': 253}, {'id': 6, 'like': 0, 'front': 0, 'utility': 745}, {'id': 7, 'like': 0, 'front': 0, 'utility': 755}]",500,6000,1000,1000,1000,1000,247,253,745,755
137,0.5,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1120}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1128}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1877}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1875}, {'id': 4, 'like': 1, 'front': 0, 'utility': 122}, {'id': 5, 'like': 1, 'front': 0, 'utility': 130}, {'id': 6, 'like': 0, 'front': 0, 'utility': 870}, {'id': 7, 'like': 0, 'front': 0, 'utility': 877}]",499,7999,1120,1128,1877,1875,122,130,870,877
98,0.9999999999999991,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1244}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1254}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1747}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1751}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",498,8996,1244,1254,1747,1751,0,1000,1000,1000
136,0.4,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1095}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1100}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1902}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1899}, {'id': 4, 'like': 1, 'front': 0, 'utility': 150}, {'id': 5, 'like': 1, 'front': 0, 'utility': 154}, {'id': 6, 'like': 0, 'front': 0, 'utility': 850}, {'id': 7, 'like': 0, 'front': 0, 'utility': 848}]",498,7998,1095,1100,1902,1899,150,154,850,848
187,0.0,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 1, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 2000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 248}, {'id': 5, 'like': 1, 'front': 0, 'utility': 249}, {'id': 6, 'like': 0, 'front': 0, 'utility': 753}, {'id': 7, 'like': 0, 'front': 0, 'utility': 745}]",498,6995,1000,1000,1000,2000,248,249,753,745
