,chooseFrontProbability,likeFrontNumber,likeNumber,students,teacherUtility,totalUtility,utility-0,utility-1,utility-2,utility-3,utility-4,utility-5,utility-6,utility-7
299,0.2,5,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 50}, {'id': 1, 'like': 1, 'front': 1, 'utility': 45}, {'id': 2, 'like': 1, 'front': 1, 'utility': 49}, {'id': 3, 'like': 1, 'front': 1, 'utility': 52}, {'id': 4, 'like': 1, 'front': 0, 'utility': 195}, {'id': 5, 'like': 1, 'front': 0, 'utility': 202}, {'id': 6, 'like': 0, 'front': 0, 'utility': 799}, {'id': 7, 'like': 0, 'front': 0, 'utility': 796}]",595,2188,50,45,49,52,195,202,799,796
183,0.7,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 176}, {'id': 1, 'like': 1, 'front': 1, 'utility': 174}, {'id': 2, 'like': 0, 'front': 1, 'utility': 830}, {'id': 3, 'like': 0, 'front': 1, 'utility': 817}, {'id': 4, 'like': 1, 'front': 0, 'utility': 80}, {'id': 5, 'like': 1, 'front': 0, 'utility': 74}, {'id': 6, 'like': 1, 'front': 0, 'utility': 72}, {'id': 7, 'like': 0, 'front': 0, 'utility': 929}]",576,3152,176,174,830,817,80,74,72,929
190,0.3,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 70}, {'id': 1, 'like': 1, 'front': 1, 'utility': 76}, {'id': 2, 'like': 1, 'front': 1, 'utility': 73}, {'id': 3, 'like': 0, 'front': 1, 'utility': 921}, {'id': 4, 'like': 1, 'front': 0, 'utility': 171}, {'id': 5, 'like': 1, 'front': 0, 'utility': 178}, {'id': 6, 'like': 0, 'front': 0, 'utility': 824}, {'id': 7, 'like': 0, 'front': 0, 'utility': 823}]",568,3136,70,76,73,921,171,178,824,823
171,0.6,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 153}, {'id': 1, 'like': 0, 'front': 1, 'utility': 861}, {'id': 2, 'like': 0, 'front': 1, 'utility': 852}, {'id': 3, 'like': 0, 'front': 1, 'utility': 844}, {'id': 4, 'like': 1, 'front': 0, 'utility': 97}, {'id': 5, 'like': 1, 'front': 0, 'utility': 102}, {'id': 6, 'like': 1, 'front': 0, 'utility': 105}, {'id': 7, 'like': 1, 'front': 0, 'utility': 100}]",557,3114,153,861,852,844,97,102,105,100
213,0.4,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 98}, {'id': 1, 'like': 1, 'front': 1, 'utility': 103}, {'id': 2, 'like': 1, 'front': 1, 'utility': 97}, {'id': 3, 'like': 1, 'front': 1, 'utility': 102}, {'id': 4, 'like': 1, 'front': 0, 'utility': 154}, {'id': 5, 'like': 0, 'front': 0, 'utility': 850}, {'id': 6, 'like': 0, 'front': 0, 'utility': 850}, {'id': 7, 'like': 0, 'front': 0, 'utility': 854}]",554,3108,98,103,97,102,154,850,850,854
243,0.1,4,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 25}, {'id': 1, 'like': 1, 'front': 1, 'utility': 24}, {'id': 2, 'like': 1, 'front': 1, 'utility': 24}, {'id': 3, 'like': 1, 'front': 1, 'utility': 27}, {'id': 4, 'like': 1, 'front': 0, 'utility': 223}, {'id': 5, 'like': 1, 'front': 0, 'utility': 229}, {'id': 6, 'like': 0, 'front': 0, 'utility': 780}, {'id': 7, 'like': 0, 'front': 0, 'utility': 773}]",553,2105,25,24,24,27,223,229,780,773
229,0.9,2,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 224}, {'id': 1, 'like': 1, 'front': 1, 'utility': 228}, {'id': 2, 'like': 0, 'front': 1, 'utility': 777}, {'id': 3, 'like': 0, 'front': 1, 'utility': 775}, {'id': 4, 'like': 1, 'front': 0, 'utility': 27}, {'id': 5, 'like': 1, 'front': 0, 'utility': 26}, {'id': 6, 'like': 1, 'front': 0, 'utility': 24}, {'id': 7, 'like': 1, 'front': 0, 'utility': 24}]",552,2105,224,228,777,775,27,26,24,24
202,0.4,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 101}, {'id': 1, 'like': 1, 'front': 1, 'utility': 93}, {'id': 2, 'like': 1, 'front': 1, 'utility': 104}, {'id': 3, 'like': 1, 'front': 1, 'utility': 103}, {'id': 4, 'like': 1, 'front': 0, 'utility': 150}, {'id': 5, 'like': 0, 'front': 0, 'utility': 855}, {'id': 6, 'like': 0, 'front': 0, 'utility': 844}, {'id': 7, 'like': 0, 'front': 0, 'utility': 853}]",552,3103,101,93,104,103,150,855,844,853
125,0.4,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 100}, {'id': 1, 'like': 0, 'front': 1, 'utility': 898}, {'id': 2, 'like': 0, 'front': 1, 'utility': 900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 899}, {'id': 4, 'like': 1, 'front': 0, 'utility': 151}, {'id': 5, 'like': 1, 'front': 0, 'utility': 146}, {'id': 6, 'like': 1, 'front': 0, 'utility': 154}, {'id': 7, 'like': 0, 'front': 0, 'utility': 853}]",551,4101,100,898,900,899,151,146,154,853
184,0.8,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 201}, {'id': 1, 'like': 1, 'front': 1, 'utility': 202}, {'id': 2, 'like': 0, 'front': 1, 'utility': 799}, {'id': 3, 'like': 0, 'front': 1, 'utility': 802}, {'id': 4, 'like': 1, 'front': 0, 'utility': 47}, {'id': 5, 'like': 1, 'front': 0, 'utility': 52}, {'id': 6, 'like': 1, 'front': 0, 'utility': 48}, {'id': 7, 'like': 0, 'front': 0, 'utility': 949}]",550,3100,201,202,799,802,47,52,48,949
257,0.4,5,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 101}, {'id': 1, 'like': 1, 'front': 1, 'utility': 101}, {'id': 2, 'like': 1, 'front': 1, 'utility': 97}, {'id': 3, 'like': 1, 'front': 1, 'utility': 100}, {'id': 4, 'like': 1, 'front': 0, 'utility': 151}, {'id': 5, 'like': 0, 'front': 0, 'utility': 852}, {'id': 6, 'like': 0, 'front': 0, 'utility': 853}, {'id': 7, 'like': 0, 'front': 0, 'utility': 845}]",550,3100,101,101,97,100,151,852,853,845
265,0.1,6,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 28}, {'id': 1, 'like': 1, 'front': 1, 'utility': 25}, {'id': 2, 'like': 1, 'front': 1, 'utility': 24}, {'id': 3, 'like': 1, 'front': 1, 'utility': 23}, {'id': 4, 'like': 1, 'front': 0, 'utility': 222}, {'id': 5, 'like': 1, 'front': 0, 'utility': 226}, {'id': 6, 'like': 0, 'front': 0, 'utility': 772}, {'id': 7, 'like': 0, 'front': 0, 'utility': 777}]",549,2097,28,25,24,23,222,226,772,777
309,0.1,6,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 25}, {'id': 1, 'like': 1, 'front': 1, 'utility': 23}, {'id': 2, 'like': 1, 'front': 1, 'utility': 25}, {'id': 3, 'like': 1, 'front': 1, 'utility': 25}, {'id': 4, 'like': 1, 'front': 0, 'utility': 228}, {'id': 5, 'like': 1, 'front': 0, 'utility': 220}, {'id': 6, 'like': 0, 'front': 0, 'utility': 776}, {'id': 7, 'like': 0, 'front': 0, 'utility': 769}]",545,2091,25,23,25,25,228,220,776,769
189,0.2,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 47}, {'id': 1, 'like': 1, 'front': 1, 'utility': 53}, {'id': 2, 'like': 1, 'front': 1, 'utility': 50}, {'id': 3, 'like': 0, 'front': 1, 'utility': 950}, {'id': 4, 'like': 1, 'front': 0, 'utility': 194}, {'id': 5, 'like': 1, 'front': 0, 'utility': 199}, {'id': 6, 'like': 0, 'front': 0, 'utility': 798}, {'id': 7, 'like': 0, 'front': 0, 'utility': 795}]",543,3086,47,53,50,950,194,199,798,795
298,0.1,5,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 23}, {'id': 1, 'like': 1, 'front': 1, 'utility': 23}, {'id': 2, 'like': 1, 'front': 1, 'utility': 24}, {'id': 3, 'like': 1, 'front': 1, 'utility': 23}, {'id': 4, 'like': 1, 'front': 0, 'utility': 223}, {'id': 5, 'like': 1, 'front': 0, 'utility': 226}, {'id': 6, 'like': 0, 'front': 0, 'utility': 769}, {'id': 7, 'like': 0, 'front': 0, 'utility': 773}]",542,2084,23,23,24,23,223,226,769,773
149,0.6,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 148}, {'id': 1, 'like': 1, 'front': 1, 'utility': 150}, {'id': 2, 'like': 1, 'front': 1, 'utility': 147}, {'id': 3, 'like': 0, 'front': 1, 'utility': 845}, {'id': 4, 'like': 1, 'front': 0, 'utility': 96}, {'id': 5, 'like': 0, 'front': 0, 'utility': 903}, {'id': 6, 'like': 0, 'front': 0, 'utility': 899}, {'id': 7, 'like': 0, 'front': 0, 'utility': 893}]",541,4081,148,150,147,845,96,903,899,893
185,0.9,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 231}, {'id': 1, 'like': 1, 'front': 1, 'utility': 226}, {'id': 2, 'like': 0, 'front': 1, 'utility': 777}, {'id': 3, 'like': 0, 'front': 1, 'utility': 781}, {'id': 4, 'like': 1, 'front': 0, 'utility': 22}, {'id': 5, 'like': 1, 'front': 0, 'utility': 25}, {'id': 6, 'like': 1, 'front': 0, 'utility': 25}, {'id': 7, 'like': 0, 'front': 0, 'utility': 972}]",529,3059,231,226,777,781,22,25,25,972
188,0.1,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 25}, {'id': 1, 'like': 1, 'front': 1, 'utility': 27}, {'id': 2, 'like': 1, 'front': 1, 'utility': 25}, {'id': 3, 'like': 0, 'front': 1, 'utility': 975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 221}, {'id': 5, 'like': 1, 'front': 0, 'utility': 229}, {'id': 6, 'like': 0, 'front': 0, 'utility': 778}, {'id': 7, 'like': 0, 'front': 0, 'utility': 775}]",528,3055,25,27,25,975,221,229,778,775
106,0.7,3,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 173}, {'id': 1, 'like': 1, 'front': 1, 'utility': 175}, {'id': 2, 'like': 1, 'front': 1, 'utility': 179}, {'id': 3, 'like': 0, 'front': 1, 'utility': 819}, {'id': 4, 'like': 0, 'front': 0, 'utility': 927}, {'id': 5, 'like': 0, 'front': 0, 'utility': 928}, {'id': 6, 'like': 0, 'front': 0, 'utility': 926}, {'id': 7, 'like': 0, 'front': 0, 'utility': 926}]",527,5053,173,175,179,819,927,928,926,926
69,0.3,0,3,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 927}, {'id': 1, 'like': 0, 'front': 1, 'utility': 923}, {'id': 2, 'like': 0, 'front': 1, 'utility': 925}, {'id': 3, 'like': 0, 'front': 1, 'utility': 926}, {'id': 4, 'like': 1, 'front': 0, 'utility': 178}, {'id': 5, 'like': 1, 'front': 0, 'utility': 174}, {'id': 6, 'like': 1, 'front': 0, 'utility': 170}, {'id': 7, 'like': 0, 'front': 0, 'utility': 820}]",522,5043,927,923,925,926,178,174,170,820
135,0.3,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 75}, {'id': 1, 'like': 1, 'front': 1, 'utility': 78}, {'id': 2, 'like': 0, 'front': 1, 'utility': 924}, {'id': 3, 'like': 0, 'front': 1, 'utility': 922}, {'id': 4, 'like': 1, 'front': 0, 'utility': 175}, {'id': 5, 'like': 1, 'front': 0, 'utility': 183}, {'id': 6, 'like': 0, 'front': 0, 'utility': 833}, {'id': 7, 'like': 0, 'front': 0, 'utility': 831}]",510,4021,75,78,924,922,175,183,833,831
33,0,0,2,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 252}, {'id': 5, 'like': 1, 'front': 0, 'utility': 256}, {'id': 6, 'like': 0, 'front': 0, 'utility': 752}, {'id': 7, 'like': 0, 'front': 0, 'utility': 756}]",508,6016,1000,1000,1000,1000,252,256,752,756
187,0,3,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 250}, {'id': 5, 'like': 1, 'front': 0, 'utility': 257}, {'id': 6, 'like': 0, 'front': 0, 'utility': 754}, {'id': 7, 'like': 0, 'front': 0, 'utility': 753}]",507,3014,0,0,0,1000,250,257,754,753
297,0,5,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 253}, {'id': 5, 'like': 1, 'front': 0, 'utility': 255}, {'id': 6, 'like': 0, 'front': 0, 'utility': 755}, {'id': 7, 'like': 0, 'front': 0, 'utility': 752}]",507,2015,0,0,0,0,253,255,755,752
242,0,4,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 252}, {'id': 5, 'like': 1, 'front': 0, 'utility': 255}, {'id': 6, 'like': 0, 'front': 0, 'utility': 751}, {'id': 7, 'like': 0, 'front': 0, 'utility': 755}]",506,2013,0,0,0,0,252,255,751,755
186,1,2,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 255}, {'id': 1, 'like': 1, 'front': 1, 'utility': 251}, {'id': 2, 'like': 0, 'front': 1, 'utility': 751}, {'id': 3, 'like': 0, 'front': 1, 'utility': 754}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",505,3011,255,251,751,754,0,0,0,1000
134,0.2,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 53}, {'id': 1, 'like': 1, 'front': 1, 'utility': 48}, {'id': 2, 'like': 0, 'front': 1, 'utility': 951}, {'id': 3, 'like': 0, 'front': 1, 'utility': 953}, {'id': 4, 'like': 1, 'front': 0, 'utility': 201}, {'id': 5, 'like': 1, 'front': 0, 'utility': 203}, {'id': 6, 'like': 0, 'front': 0, 'utility': 803}, {'id': 7, 'like': 0, 'front': 0, 'utility': 798}]",505,4010,53,48,951,953,201,203,803,798
230,1,2,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 250}, {'id': 1, 'like': 1, 'front': 1, 'utility': 254}, {'id': 2, 'like': 0, 'front': 1, 'utility': 754}, {'id': 3, 'like': 0, 'front': 1, 'utility': 750}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 1, 'front': 0, 'utility': 0}, {'id': 7, 'like': 1, 'front': 0, 'utility': 0}]",504,2008,250,254,754,750,0,0,0,0
137,0.5,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 127}, {'id': 1, 'like': 1, 'front': 1, 'utility': 124}, {'id': 2, 'like': 0, 'front': 1, 'utility': 881}, {'id': 3, 'like': 0, 'front': 1, 'utility': 878}, {'id': 4, 'like': 1, 'front': 0, 'utility': 123}, {'id': 5, 'like': 1, 'front': 0, 'utility': 131}, {'id': 6, 'like': 0, 'front': 0, 'utility': 879}, {'id': 7, 'like': 0, 'front': 0, 'utility': 867}]",504,4010,127,124,881,878,123,131,879,867
132,0,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 262}, {'id': 5, 'like': 1, 'front': 0, 'utility': 241}, {'id': 6, 'like': 0, 'front': 0, 'utility': 752}, {'id': 7, 'like': 0, 'front': 0, 'utility': 750}]",503,4005,0,0,1000,1000,262,241,752,750
65,1,2,2,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 255}, {'id': 1, 'like': 1, 'front': 1, 'utility': 248}, {'id': 2, 'like': 0, 'front': 1, 'utility': 754}, {'id': 3, 'like': 0, 'front': 1, 'utility': 749}, {'id': 4, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",502,6006,255,248,754,749,1000,1000,1000,1000
136,0.4,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 104}, {'id': 1, 'like': 1, 'front': 1, 'utility': 100}, {'id': 2, 'like': 0, 'front': 1, 'utility': 900}, {'id': 3, 'like': 0, 'front': 1, 'utility': 901}, {'id': 4, 'like': 1, 'front': 0, 'utility': 147}, {'id': 5, 'like': 1, 'front': 0, 'utility': 151}, {'id': 6, 'like': 0, 'front': 0, 'utility': 855}, {'id': 7, 'like': 0, 'front': 0, 'utility': 845}]",502,4003,104,100,900,901,147,151,855,845
77,0,1,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 2, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 3, 'like': 0, 'front': 1, 'utility': 1000}, {'id': 4, 'like': 1, 'front': 0, 'utility': 256}, {'id': 5, 'like': 1, 'front': 0, 'utility': 246}, {'id': 6, 'like': 0, 'front': 0, 'utility': 744}, {'id': 7, 'like': 0, 'front': 0, 'utility': 758}]",502,5004,0,1000,1000,1000,256,246,744,758
141,0.9,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 229}, {'id': 1, 'like': 1, 'front': 1, 'utility': 225}, {'id': 2, 'like': 0, 'front': 1, 'utility': 778}, {'id': 3, 'like': 0, 'front': 1, 'utility': 773}, {'id': 4, 'like': 1, 'front': 0, 'utility': 22}, {'id': 5, 'like': 1, 'front': 0, 'utility': 25}, {'id': 6, 'like': 0, 'front': 0, 'utility': 976}, {'id': 7, 'like': 0, 'front': 0, 'utility': 975}]",501,4003,229,225,778,773,22,25,976,975
126,0.5,1,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 132}, {'id': 1, 'like': 0, 'front': 1, 'utility': 878}, {'id': 2, 'like': 0, 'front': 1, 'utility': 876}, {'id': 3, 'like': 0, 'front': 1, 'utility': 874}, {'id': 4, 'like': 1, 'front': 0, 'utility': 120}, {'id': 5, 'like': 1, 'front': 0, 'utility': 126}, {'id': 6, 'like': 1, 'front': 0, 'utility': 124}, {'id': 7, 'like': 0, 'front': 0, 'utility': 875}]",501,4005,132,878,876,874,120,126,124,875
133,0.1,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 23}, {'id': 1, 'like': 1, 'front': 1, 'utility': 28}, {'id': 2, 'like': 0, 'front': 1, 'utility': 975}, {'id': 3, 'like': 0, 'front': 1, 'utility': 975}, {'id': 4, 'like': 1, 'front': 0, 'utility': 229}, {'id': 5, 'like': 1, 'front': 0, 'utility': 221}, {'id': 6, 'like': 0, 'front': 0, 'utility': 775}, {'id': 7, 'like': 0, 'front': 0, 'utility': 776}]",501,4002,23,28,975,975,229,221,775,776
264,0,6,6,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 250}, {'id': 5, 'like': 1, 'front': 0, 'utility': 251}, {'id': 6, 'like': 0, 'front': 0, 'utility': 750}, {'id': 7, 'like': 0, 'front': 0, 'utility': 751}]",501,2002,0,0,0,0,250,251,750,751
308,0,6,7,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 0}, {'id': 1, 'like': 1, 'front': 1, 'utility': 0}, {'id': 2, 'like': 1, 'front': 1, 'utility': 0}, {'id': 3, 'like': 1, 'front': 1, 'utility': 0}, {'id': 4, 'like': 1, 'front': 0, 'utility': 244}, {'id': 5, 'like': 1, 'front': 0, 'utility': 256}, {'id': 6, 'like': 0, 'front': 0, 'utility': 746}, {'id': 7, 'like': 0, 'front': 0, 'utility': 754}]",500,2000,0,0,0,0,244,256,746,754
138,0.6,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 152}, {'id': 1, 'like': 1, 'front': 1, 'utility': 151}, {'id': 2, 'like': 0, 'front': 1, 'utility': 848}, {'id': 3, 'like': 0, 'front': 1, 'utility': 853}, {'id': 4, 'like': 1, 'front': 0, 'utility': 96}, {'id': 5, 'like': 1, 'front': 0, 'utility': 100}, {'id': 6, 'like': 0, 'front': 0, 'utility': 904}, {'id': 7, 'like': 0, 'front': 0, 'utility': 894}]",499,3998,152,151,848,853,96,100,904,894
98,1,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 249}, {'id': 1, 'like': 1, 'front': 1, 'utility': 247}, {'id': 2, 'like': 0, 'front': 1, 'utility': 748}, {'id': 3, 'like': 0, 'front': 1, 'utility': 748}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",496,4992,249,247,748,748,0,1000,1000,1000
139,0.7,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 173}, {'id': 1, 'like': 1, 'front': 1, 'utility': 168}, {'id': 2, 'like': 0, 'front': 1, 'utility': 827}, {'id': 3, 'like': 0, 'front': 1, 'utility': 823}, {'id': 4, 'like': 1, 'front': 0, 'utility': 73}, {'id': 5, 'like': 1, 'front': 0, 'utility': 82}, {'id': 6, 'like': 0, 'front': 0, 'utility': 924}, {'id': 7, 'like': 0, 'front': 0, 'utility': 921}]",496,3991,173,168,827,823,73,82,924,921
115,0.5,0,4,"[{'id': 0, 'like': 0, 'front': 1, 'utility': 875}, {'id': 1, 'like': 0, 'front': 1, 'utility': 874}, {'id': 2, 'like': 0, 'front': 1, 'utility': 871}, {'id': 3, 'like': 0, 'front': 1, 'utility': 874}, {'id': 4, 'like': 1, 'front': 0, 'utility': 124}, {'id': 5, 'like': 1, 'front': 0, 'utility': 127}, {'id': 6, 'like': 1, 'front': 0, 'utility': 122}, {'id': 7, 'like': 1, 'front': 0, 'utility': 120}]",494,3987,875,874,871,874,124,127,122,120
140,0.8,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 199}, {'id': 1, 'like': 1, 'front': 1, 'utility': 199}, {'id': 2, 'like': 0, 'front': 1, 'utility': 800}, {'id': 3, 'like': 0, 'front': 1, 'utility': 798}, {'id': 4, 'like': 1, 'front': 0, 'utility': 49}, {'id': 5, 'like': 1, 'front': 0, 'utility': 48}, {'id': 6, 'like': 0, 'front': 0, 'utility': 944}, {'id': 7, 'like': 0, 'front': 0, 'utility': 952}]",494,3989,199,199,800,798,49,48,944,952
159,0.5,4,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 122}, {'id': 1, 'like': 1, 'front': 1, 'utility': 122}, {'id': 2, 'like': 1, 'front': 1, 'utility': 121}, {'id': 3, 'like': 1, 'front': 1, 'utility': 128}, {'id': 4, 'like': 0, 'front': 0, 'utility': 870}, {'id': 5, 'like': 0, 'front': 0, 'utility': 873}, {'id': 6, 'like': 0, 'front': 0, 'utility': 876}, {'id': 7, 'like': 0, 'front': 0, 'utility': 874}]",494,3986,122,122,121,128,870,873,876,874
148,0.5,3,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 123}, {'id': 1, 'like': 1, 'front': 1, 'utility': 126}, {'id': 2, 'like': 1, 'front': 1, 'utility': 118}, {'id': 3, 'like': 0, 'front': 1, 'utility': 875}, {'id': 4, 'like': 1, 'front': 0, 'utility': 123}, {'id': 5, 'like': 0, 'front': 0, 'utility': 871}, {'id': 6, 'like': 0, 'front': 0, 'utility': 873}, {'id': 7, 'like': 0, 'front': 0, 'utility': 872}]",490,3981,123,126,118,875,123,871,873,872
142,1,2,4,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 243}, {'id': 1, 'like': 1, 'front': 1, 'utility': 247}, {'id': 2, 'like': 0, 'front': 1, 'utility': 748}, {'id': 3, 'like': 0, 'front': 1, 'utility': 741}, {'id': 4, 'like': 1, 'front': 0, 'utility': 0}, {'id': 5, 'like': 1, 'front': 0, 'utility': 0}, {'id': 6, 'like': 0, 'front': 0, 'utility': 1000}, {'id': 7, 'like': 0, 'front': 0, 'utility': 1000}]",489,3979,243,247,748,741,0,0,1000,1000
97,0.9,2,3,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 229}, {'id': 1, 'like': 1, 'front': 1, 'utility': 221}, {'id': 2, 'like': 0, 'front': 1, 'utility': 782}, {'id': 3, 'like': 0, 'front': 1, 'utility': 771}, {'id': 4, 'like': 1, 'front': 0, 'utility': 28}, {'id': 5, 'like': 0, 'front': 0, 'utility': 974}, {'id': 6, 'like': 0, 'front': 0, 'utility': 976}, {'id': 7, 'like': 0, 'front': 0, 'utility': 976}]",478,4957,229,221,782,771,28,974,976,976
201,0.3,4,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 71}, {'id': 1, 'like': 1, 'front': 1, 'utility': 72}, {'id': 2, 'like': 1, 'front': 1, 'utility': 78}, {'id': 3, 'like': 1, 'front': 1, 'utility': 76}, {'id': 4, 'like': 1, 'front': 0, 'utility': 182}, {'id': 5, 'like': 0, 'front': 0, 'utility': 828}, {'id': 6, 'like': 0, 'front': 0, 'utility': 824}, {'id': 7, 'like': 0, 'front': 0, 'utility': 826}]",478,2957,71,72,78,76,182,828,824,826
172,0.7,1,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 169}, {'id': 1, 'like': 0, 'front': 1, 'utility': 825}, {'id': 2, 'like': 0, 'front': 1, 'utility': 820}, {'id': 3, 'like': 0, 'front': 1, 'utility': 830}, {'id': 4, 'like': 1, 'front': 0, 'utility': 76}, {'id': 5, 'like': 1, 'front': 0, 'utility': 75}, {'id': 6, 'like': 1, 'front': 0, 'utility': 74}, {'id': 7, 'like': 1, 'front': 0, 'utility': 81}]",476,2950,169,825,820,830,76,75,74,81
212,0.3,5,5,"[{'id': 0, 'like': 1, 'front': 1, 'utility': 75}, {'id': 1, 'like': 1, 'front': 1, 'utility': 72}, {'id': 2, 'like': 1, 'front': 1, 'utility': 79}, {'id': 3, 'like': 1, 'front': 1, 'utility': 74}, {'id': 4, 'like': 1, 'front': 0, 'utility': 175}, {'id': 5, 'like': 0, 'front': 0, 'utility': 831}, {'id': 6, 'like': 0, 'front': 0, 'utility': 818}, {'id': 7, 'like': 0, 'front': 0, 'utility': 825}]",475,2949,75,72,79,74,175,831,818,825
